"Company","Year","Scope","Category","Value","Unit","Source File"
"Various Companies","Recent","Total","General","7","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","267292","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","2799","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","136463","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","139262","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","93079","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","1887194","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","1980273","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","71902","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","10425","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","82327","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","26","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","1","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","65152","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","49054","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","283","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","6280","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","300","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","1214340","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Scope 1","Supply Chain","3","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","5.2","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","Waste","157000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","Waste","124000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","170000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2025","Total","General","150000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","100000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","Waste","225","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","1650","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2020","Total","General","700","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","160","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","30","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2026","Total","General","38","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","45","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","15.5","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","Energy","22","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","2.8","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2022","Total","General","30","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2025","Total","Waste","30","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2018","Total","General","157000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","Waste","123900","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","Waste","5000","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Total","General","3300","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Total","General","11707","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 1","Purchased Goods","2","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 1","Energy","2019","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2016","Scope 1","Direct Emissions","3.2","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2023","Scope 1","General","2","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2030","Scope 1","General","2019","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 1","General","2030","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2023","Scope 1","Energy","2024","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 1","General","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2023","Scope 2","General","41983","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2020","Scope 2","Direct Emissions","3.2","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 2","Purchased Goods","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 2","Purchased Goods","50","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2030","Scope 2","General","2019","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 2","General","2024","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2023","Scope 2","General","2024","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 2","Energy","2024","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 2","General","2023","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 2","General","50","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 3","Energy","2019","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2020","Scope 3","Direct Emissions","3.2","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 3","Purchased Goods","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2030","Scope 3","General","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2024","Scope 3","General","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2023","Scope 3","General","12","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2023","Scope 3","General","2019","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","2019","Scope 3","General","30","tonnes CO2e","tarkett-urd-2024-en-published-on-03-31-18h52.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 3","General","3","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2025","Total","General","0.85","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","General","37","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","General","2","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 1","General","2","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 1","General","25","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 1","General","0.7","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 2","Energy","2","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2021","Total","General","48","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 3","General","25","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 3","General","9.8","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","General","42","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","General","20","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 1","General","1","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 3","General","2932377","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","1","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 2","Direct Emissions","2","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","3","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","General","753","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","Energy","191","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","Recent","Total","General","191","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 1","General","2030","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 1","General","2020","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2030","Scope 3","General","25","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2021","Scope 3","General","25","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2020","Scope 3","General","2020","tonnes CO2e","trivium-packaging-sustainability-report-2021.pdf"
"Various Companies","2023","Total","General","42","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","1.75","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","85","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2019","Total","General","9","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2019","Total","General","7","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1281","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","Direct Emissions","60","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","Direct Emissions","8.7","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Scope 1","General","4","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","50","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","468.6","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","769","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","662.8","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","474.8","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","599.7","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","438.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","64","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","236.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","96","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","145","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","52","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","38","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","9.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","348","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","126","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","25","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","28","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","38","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1128505","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","599477","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","179","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","4","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","6.3","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","0.1","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2016","Total","General","720","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","16","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","85","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","314319","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","84","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","1","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","17017913","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","15635540","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1382372","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","578078","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","459100","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","21452","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","651","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","402","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","21204","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9676","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","22504","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1301","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","85602","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","6922","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","132078","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","29388","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","3.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","27667","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","5202","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","6551","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9403957","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","887758","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","902111","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","227","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9363958","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","15808493","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","15786744","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","42532","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1765","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","0.4","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","280","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","49","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","43765","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","42048","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","133","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2207","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2435","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","31","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","502","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","16265","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2023","Total","General","9.1","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","16835885","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","15583979","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","15794220","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","17018","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","97","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","2022","Total","General","1.2","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","12","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2785633","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","712249","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2634099","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","700387","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","10561","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2800","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7761","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","8987","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","60801","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","51813","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","2591","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","62927","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","3141785","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","220507","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","108186","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","7732684","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","505325","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","6142285","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1085074","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","6228097","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","431005","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","4682528","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1114564","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9346","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","379518","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","344422","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","35096","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1817086","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","39999","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1110081","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","69347","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","306753","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","176761","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","67639","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","13178","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","22917","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","33646","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","26288","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","36695","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","9649","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","188984","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","387063","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","12726194","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","473883","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","473881","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1342131","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","1473639","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
"Various Companies","Recent","Total","General","32293","tonnes CO2e","vanlanschotkempen_Annual_Report_2023_1761275151347.pdf"
